id;nazwa_wojewodztwa;kod_rynku;kod_branzy;liczba_pracownikow;zrodlo_rejestr;data_rejestracji;data_ostatnie_zamowienie;obecnosc_w_internecie;jakosc_strony_www;allegro;srednia_liczba_odslon;hurt;target_wartosc_sprzedazy
26910;lubelskie;BPW;5;6-10 osób;CEIDG;2010-03-18;2020-09-02;e-commerce;41;NIE;86;1;1728
45713;œl¹skie;RBW;1402;;CEIDG;2014-03-05;2020-02-20;ma stronê www;57;NIE;86;0;1728
69922;opolskie;OPW;526;1 osoba;CEIDG;2018-04-09;2019-07-30;nie ma strony www;;NIE;;0;1728
76933;dolnoœl¹skie;LGW;1433;;CEIDG;2019-01-17;2019-05-29;ma stronê www;54;NIE;86;0;1728
77023;wielkopolskie;KNW;526;;CEIDG;2019-02-01;2020-07-20;nie ma strony www;;NIE;;0;1728
38306;zachodniopomorskie;SZW;907;;CEIDG;2013-11-08;2020-10-20;e-commerce;58;NIE;86;0;1728
38481;mazowieckie;RDW;1433;;CEIDG;2012-02-07;2019-07-19;ma stronê www;65;NIE;86;1;1728
44772;ma³opolskie;NSW;526;1 osoba;CEIDG;2001-07-03;2020-06-23;nie ma strony www;;NIE;;1;1728
16917;œwiêtokrzyskie;KIW;1171;1 osoba;CEIDG;2005-08-26;2019-09-03;nie ma strony www;;NIE;;0;1728
39041;³ódzkie;PTW;522;;CEIDG;2012-12-11;2020-07-09;ma stronê www;60;NIE;86;0;1728
57354;warmiñsko-mazurskie;MZW;1574;;CEIDG;2012-12-14;2020-05-12;ma stronê www;53;NIE;86;0;1728
71532;zachodniopomorskie;SZW;1402;;CEIDG;2018-07-20;2020-08-26;ma stronê www;48;NIE;86;1;1728
28231;pomorskie;GDW;848;6-10 osób;CEIDG;2010-05-31;2020-01-02;nie ma strony www;;NIE;;0;1728
30584;pomorskie;SLW;10001;6-10 osób;CEIDG;2011-01-05;2020-10-05;ma stronê www;67;NIE;86;0;1728
72743;³ódzkie;LDW;5;;CEIDG;2018-10-01;2020-03-18;ma stronê www;35;NIE;86;0;1728
83200;mazowieckie;LNW;98;;CEIDG;2020-08-10;2020-08-19;ma stronê www;42;NIE;86;0;1728
15241;pomorskie;GDW;526;6-10 osób;CEIDG;2005-11-04;2019-05-06;nie ma strony www;;NIE;;0;1728
24229;³ódzkie;LDW;1433;6-10 osób;KRS;1909-12-01;2019-04-08;ma stronê www;62;NIE;86;1;1728
70864;pomorskie;GDW;1402;;CEIDG;2018-06-11;2020-09-01;nie ma strony www;;NIE;;0;1728
82181;³ódzkie;PTW;526;;CEIDG;2020-03-17;2020-03-18;nie ma strony www;;NIE;;0;1728
82203;mazowieckie;PLW;1387;1 osoba;CEIDG;2020-03-16;2020-06-05;ma stronê www;57;NIE;35;0;1728
82300;lubuskie;GWW;10001;;CEIDG;2020-04-02;2020-04-07;nie ma strony www;;NIE;;1;1728
51191;³ódzkie;LDW;10001;;CEIDG;2014-06-10;2020-07-15;ma stronê www;37;NIE;86;0;1728
55155;podkarpackie;KOW;1387;1 osoba;CEIDG;2012-09-07;2019-10-21;nie ma strony www;;NIE;;0;1728
55290;œl¹skie;RBW;10001;;CEIDG;2011-09-01;2020-02-11;ma stronê www;38;NIE;86;0;1728
63648;³ódzkie;LDW;848;;CEIDG;2016-08-03;2020-08-31;e-commerce;40;NIE;86;1;1728
47151;pomorskie;GDW;522;;CEIDG;2010-11-01;2019-11-08;ma stronê www;50;NIE;86;0;1728
47264;opolskie;OPW;848;;CEIDG;2006-04-19;2020-08-20;ma stronê www;68;NIE;86;0;1728
46608;wielkopolskie;POW;1433;;CEIDG;2013-03-01;2020-08-13;ma stronê www;39;NIE;86;1;1728
58811;wielkopolskie;POW;652;;CEIDG;2016-12-05;2019-07-31;nie ma strony www;;NIE;;1;1728
65814;zachodniopomorskie;KSW;1386;;CEIDG;2017-12-07;2020-10-26;ma stronê www;67;NIE;86;0;1728
43045;mazowieckie;WAW;1574;;CEIDG;2015-06-01;2019-05-09;nie ma strony www;;NIE;;0;1728
81035;kujawsko-pomorskie;BDW;522;;CEIDG;2019-11-04;2020-01-20;ma stronê www;70;NIE;86;0;1728
66706;kujawsko-pomorskie;WLW;526;;CEIDG;2018-01-02;2020-09-11;nie ma strony www;;NIE;;0;1728
66978;mazowieckie;PAW;526;;CEIDG;2014-10-01;2020-04-27;ma stronê www;36;NIE;86;0;1728
67097;³ódzkie;LDW;652;;CEIDG;2018-01-10;2020-10-26;ma stronê www;64;NIE;86;1;1728
74656;podkarpackie;RZW;848;;CEIDG;1995-12-01;2020-01-23;ma stronê www;51;NIE;86;0;1728
79519;mazowieckie;GAW;526;;CEIDG;1970-01-01;2019-07-05;nie ma strony www;;NIE;;0;1728
79694;lubelskie;BPW;1386;;CEIDG;2019-07-08;2019-07-23;nie ma strony www;;NIE;;0;1728
66086;kujawsko-pomorskie;BDW;1171;;CEIDG;2018-01-01;2020-05-25;ma stronê www;61;NIE;86;0;1728
73115;œl¹skie;BBW;1574;;CEIDG;2018-11-01;2020-08-18;nie ma strony www;;NIE;;0;1728
78497;lubelskie;LBW;652;1 osoba;CEIDG;2019-04-16;2019-06-04;nie ma strony www;;NIE;;1;1728
78773;³ódzkie;LDW;652;;CEIDG;2019-05-06;2020-01-28;nie ma strony www;;NIE;;1;1728
79057;œl¹skie;RBW;526;;CEIDG;2019-04-01;2019-05-29;nie ma strony www;;NIE;;0;1728
80385;wielkopolskie;PIW;652;;CEIDG;2019-09-04;2019-11-26;nie ma strony www;;NIE;;0;1728
80790;dolnoœl¹skie;WRW;968;;CEIDG;2019-10-07;2020-01-07;ma stronê www;46;NIE;86;0;1728
80799;mazowieckie;SDW;1574;;CEIDG;2019-08-02;2019-10-15;nie ma strony www;;NIE;;0;1728
62132;kujawsko-pomorskie;BDW;5;;CEIDG;2017-05-08;2019-11-28;ma stronê www;37;NIE;86;1;1726
64348;ma³opolskie;KRW;1386;;CEIDG;2017-09-25;2019-11-29;ma stronê www;46;NIE;86;0;1724
31645;pomorskie;GDW;522;;CEIDG;1995-07-03;2020-08-19;ma stronê www;41;NIE;86;0;1720
69977;podkarpackie;TBW;968;1 osoba;CEIDG;2018-04-23;2020-05-08;ma stronê www;65;NIE;34;0;1720
13360;³ódzkie;PTW;437;6-10 osób;CEIDG;1996-01-02;2020-08-21;ma stronê www;56;NIE;86;0;1720
44074;œl¹skie;BBW;5;;CEIDG;2015-07-15;2019-04-08;ma stronê www;54;NIE;86;1;1720
58920;œl¹skie;GLW;1433;11-20 osób;CEIDG;1997-05-08;2020-03-31;ma stronê www;66;NIE;86;0;1720
37587;œl¹skie;KTW;10001;1 osoba;CEIDG;2012-07-30;2018-07-19;ma stronê www;40;NIE;34;0;1715
20815;œl¹skie;BBW;5;6-10 osób;CEIDG;2008-01-11;2019-12-06;ma stronê www;36;NIE;86;0;1714
10926;podkarpackie;RZW;1171;6-10 osób;CEIDG;2003-01-21;2019-05-23;ma stronê www;37;NIE;86;0;1712
39894;ma³opolskie;KRW;907;;CEIDG;2014-03-26;2020-08-18;ma stronê www;67;NIE;86;1;1710
69140;œl¹skie;KTW;1386;;CEIDG;2018-03-13;2018-03-16;nie ma strony www;;NIE;;1;1710
54711;lubelskie;LBW;98;;CEIDG;2015-07-01;2018-08-27;ma stronê www;47;NIE;85;1;1705
79720;wielkopolskie;KLW;522;;CEIDG;2019-07-07;2020-10-20;ma stronê www;64;NIE;85;0;1704
55356;dolnoœl¹skie;WBW;526;;CEIDG;2003-08-27;2018-11-21;ma stronê www;41;NIE;85;1;1701
3385;ma³opolskie;KRW;755;6-10 osób;CEIDG;1992-09-04;2020-02-20;ma stronê www;38;NIE;85;1;1700
25294;mazowieckie;WAW;755;6-10 osób;CEIDG;2009-10-27;2020-05-07;ma stronê www;46;NIE;85;1;1700
31744;pomorskie;GDW;522;1 osoba;CEIDG;2010-10-27;2018-10-12;ma stronê www;40;NIE;34;0;1700
32049;wielkopolskie;POW;1171;6-10 osób;CEIDG;2011-05-09;2020-02-25;nie ma strony www;;NIE;;0;1700
517;mazowieckie;PLW;1402;1 osoba;CEIDG;2005-11-09;2018-10-18;ma stronê www;40;NIE;34;0;1700
26599;mazowieckie;GAW;526;6-10 osób;CEIDG;2009-05-12;2020-06-15;ma stronê www;46;NIE;85;0;1700
26642;³ódzkie;SKW;411;6-10 osób;CEIDG;2010-02-16;2019-01-03;nie ma strony www;;NIE;;0;1700
26750;wielkopolskie;KLW;1574;21-50 osób;CEIDG;1990-12-01;2019-03-11;ma stronê www;48;NIE;85;0;1700
26914;wielkopolskie;POW;1402;2-5 osób;CEIDG;2005-06-17;2018-12-06;nie ma strony www;;NIE;;0;1700
52884;wielkopolskie;LSW;1171;;CEIDG;2016-06-02;2019-07-23;ma stronê www;69;NIE;85;0;1700
58204;ma³opolskie;KRW;98;6-10 osób;CEIDG;2016-11-03;2019-11-05;ma stronê www;35;NIE;85;0;1700
44154;œl¹skie;CZW;98;;CEIDG;2015-07-01;2018-04-27;ma stronê www;68;NIE;85;1;1700
44165;pomorskie;GDW;5;;CEIDG;2007-02-01;2020-09-18;ma stronê www;51;NIE;85;1;1700
51789;ma³opolskie;NSW;1171;;CEIDG;2016-03-15;2020-05-04;ma stronê www;69;NIE;85;1;1700
57174;wielkopolskie;LSW;1171;;CEIDG;2016-10-26;2020-05-07;ma stronê www;45;NIE;85;1;1700
2417;wielkopolskie;KLW;5;1 osoba;CEIDG;1990-12-01;2018-11-23;ma stronê www;52;NIE;34;1;1700
38736;œl¹skie;KTW;98;;CEIDG;2011-05-18;2019-05-15;ma stronê www;62;NIE;85;0;1700
65122;mazowieckie;PAW;1574;;CEIDG;1999-07-01;2020-10-26;ma stronê www;63;NIE;85;0;1700
65638;mazowieckie;WAW;411;;CEIDG;2011-11-21;2019-09-25;ma stronê www;41;NIE;85;0;1700
5501;warmiñsko-mazurskie;OLW;755;1 osoba;CEIDG;1992-12-01;2020-09-30;nie ma strony www;;NIE;;0;1700
5705;mazowieckie;OSW;968;2-5 osób;CEIDG;2002-11-27;2020-07-08;nie ma strony www;;NIE;;0;1700
10004;lubuskie;ZGW;848;6-10 osób;CEIDG;1998-12-01;2020-04-17;ma stronê www;36;NIE;85;0;1700
17287;œl¹skie;TYW;755;6-10 osób;CEIDG;2005-08-12;2018-10-22;ma stronê www;65;NIE;85;0;1700
17329;kujawsko-pomorskie;WLW;907;1 osoba;CEIDG;2005-05-10;2020-09-01;nie ma strony www;;NIE;;1;1700
4413;ma³opolskie;KRW;526;2-5 osób;CEIDG;1999-03-01;2019-02-04;ma stronê www;66;NIE;85;0;1700
36117;ma³opolskie;KRW;1387;;CEIDG;2018-04-03;2018-05-22;ma stronê www;35;NIE;85;0;1700
60632;³ódzkie;LDW;1402;;CEIDG;2017-04-14;2018-09-03;ma stronê www;57;NIE;85;0;1700
60701;œwiêtokrzyskie;KIW;968;;CEIDG;2017-04-01;2018-03-19;ma stronê www;35;NIE;85;0;1700
72120;mazowieckie;WAW;411;;CEIDG;2018-08-28;2018-12-03;nie ma strony www;;NIE;;1;1700
72523;³ódzkie;SRW;1387;1 osoba;CEIDG;2018-09-21;2018-10-29;nie ma strony www;;NIE;;1;1700
1281;zachodniopomorskie;SZW;848;6-10 osób;CEIDG;1993-01-01;2020-01-31;ma stronê www;67;NIE;85;0;1700
14998;podlaskie;BIW;755;11-20 osób;CEIDG;2004-07-14;2018-07-16;ma stronê www;45;NIE;85;0;1700
34667;mazowieckie;GRW;848;;CEIDG;1992-08-17;2020-08-11;ma stronê www;50;NIE;85;0;1700
5054;mazowieckie;GAW;522;101-250 osób;KRS;1996-01-01;2019-03-12;ma stronê www;58;NIE;850;0;1700
5106;zachodniopomorskie;SZW;10001;;CEIDG;1996-01-01;2018-05-08;ma stronê www;54;NIE;85;0;1700
19583;lubelskie;LBW;1574;6-10 osób;CEIDG;2003-11-25;2018-08-29;e-commerce;52;NIE;85;0;1700
19703;podlaskie;BIW;907;6-10 osób;CEIDG;1992-02-01;2020-05-29;nie ma strony www;;NIE;;0;1700
24097;pomorskie;GDW;437;6-10 osób;CEIDG;2003-09-30;2019-12-05;ma stronê www;35;NIE;85;0;1700
7177;mazowieckie;SDW;10001;2-5 osób;KRS;2002-01-01;2019-11-14;ma stronê www;63;NIE;85;0;1700
24305;œl¹skie;DGW;98;6-10 osób;CEIDG;2003-01-01;2020-06-23;ma stronê www;43;NIE;85;1;1700
24554;pomorskie;SLW;1171;2-5 osób;CEIDG;2000-03-13;2020-06-29;ma stronê www;54;NIE;85;0;1700
24950;wielkopolskie;POW;1171;6-10 osób;CEIDG;1996-01-01;2020-09-29;ma stronê www;47;NIE;85;0;1700
24997;pomorskie;GDW;437;1 osoba;CEIDG;2001-05-08;2018-04-16;ma stronê www;62;NIE;34;1;1700
35192;³ódzkie;LDW;98;;CEIDG;2011-12-29;2018-09-06;e-commerce;49;NIE;85;0;1700
60061;³ódzkie;LDW;1386;;CEIDG;2017-04-24;2020-03-25;ma stronê www;44;NIE;85;1;1700
36730;zachodniopomorskie;SZW;848;101-250 osób;KRS;2012-04-12;2020-05-29;ma stronê www;43;NIE;850;0;1700
44042;ma³opolskie;KRW;1171;;CEIDG;2015-08-05;2020-03-06;ma stronê www;57;NIE;85;0;1700
50739;ma³opolskie;NSW;1171;;CEIDG;2005-06-09;2020-03-19;ma stronê www;67;NIE;85;1;1700
50808;mazowieckie;OSW;1171;;KRS;2011-09-01;2020-05-14;ma stronê www;35;NIE;85;1;1700
63359;œl¹skie;GLW;522;;CEIDG;2017-07-17;2018-07-16;ma stronê www;51;NIE;85;1;1700
35073;œl¹skie;CZW;907;6-10 osób;CEIDG;2012-02-28;2020-01-10;ma stronê www;67;NIE;85;0;1700
41463;mazowieckie;WAW;5;;CEIDG;2011-08-08;2019-10-31;ma stronê www;61;NIE;85;1;1700
46154;warmiñsko-mazurskie;ELW;907;;CEIDG;2014-11-20;2018-06-27;e-commerce;60;NIE;85;0;1700
46165;œl¹skie;BBW;907;;CEIDG;2014-12-08;2020-09-15;ma stronê www;65;NIE;85;1;1700
46422;lubelskie;LBW;1574;;CEIDG;2007-01-15;2020-09-28;ma stronê www;41;NIE;85;0;1700
58854;kujawsko-pomorskie;BDW;437;;CEIDG;2016-12-02;2020-08-11;ma stronê www;64;NIE;85;0;1700
49267;dolnoœl¹skie;WRW;1402;;CEIDG;2013-09-02;2020-09-28;ma stronê www;51;NIE;85;0;1700
55982;wielkopolskie;KNW;1171;;CEIDG;2010-01-01;2018-07-16;nie ma strony www;;NIE;;0;1700
56020;podkarpackie;RZW;5;6-10 osób;CEIDG;2010-06-01;2018-04-25;ma stronê www;36;NIE;85;0;1700
56410;œl¹skie;KTW;907;;CEIDG;2016-10-24;2020-09-23;ma stronê www;41;NIE;85;0;1700
76127;mazowieckie;PAW;1387;;CEIDG;2018-07-17;2018-12-05;ma stronê www;69;NIE;85;0;1700
81465;pomorskie;GDW;1402;;CEIDG;2020-01-03;2020-01-17;nie ma strony www;;NIE;;0;1700
66681;zachodniopomorskie;SZW;1402;;CEIDG;2018-01-15;2018-08-27;ma stronê www;53;NIE;85;0;1700
66699;zachodniopomorskie;SZW;1387;;CEIDG;2018-01-11;2018-08-31;ma stronê www;54;NIE;85;0;1700
73835;dolnoœl¹skie;WRW;411;1 osoba;CEIDG;2018-12-03;2018-04-13;nie ma strony www;;NIE;;0;1700
62510;pomorskie;GDW;968;;CEIDG;1998-07-29;2018-09-07;e-commerce;65;NIE;85;0;1700
75186;ma³opolskie;NSW;10001;2-5 osób;CEIDG;1989-09-01;2020-05-08;ma stronê www;41;NIE;85;0;1700
36136;mazowieckie;LNW;907;6-10 osób;CEIDG;2012-06-11;2018-01-30;nie ma strony www;;NIE;;1;1699
49771;ma³opolskie;KRW;968;;CEIDG;2010-11-04;2020-03-16;ma stronê www;56;NIE;85;0;1698
79687;œl¹skie;GLW;526;;KRS;2019-07-02;2020-05-21;ma stronê www;60;NIE;85;0;1696
83215;wielkopolskie;PIW;1387;;CEIDG;2020-08-17;2020-08-19;nie ma strony www;;NIE;;0;1692
80123;dolnoœl¹skie;WRW;526;;KRS;2019-08-06;2020-05-25;ma stronê www;54;NIE;85;0;1692
21108;lubelskie;LBW;10001;6-10 osób;CEIDG;1990-01-01;2018-03-12;e-commerce;66;NIE;85;0;1690
32528;zachodniopomorskie;SZW;1387;1 osoba;CEIDG;2006-07-20;2020-04-20;e-commerce;35;NIE;34;0;1690
44469;pomorskie;SLW;1574;;CEIDG;2014-10-01;2020-01-29;nie ma strony www;;NIE;;0;1690
27079;kujawsko-pomorskie;BDW;10001;2-5 osób;CEIDG;2005-01-20;2018-09-13;nie ma strony www;;NIE;;0;1690
14341;³ódzkie;LDW;437;6-10 osób;CEIDG;1996-06-11;2019-11-13;ma stronê www;69;NIE;85;0;1690
60679;warmiñsko-mazurskie;ELW;848;;CEIDG;2017-03-06;2019-01-18;ma stronê www;41;NIE;85;0;1690
14565;wielkopolskie;POW;1574;6-10 osób;CEIDG;1997-02-28;2020-09-23;ma stronê www;54;NIE;85;1;1690
29299;zachodniopomorskie;KSW;437;1 osoba;CEIDG;2008-11-21;2020-02-28;ma stronê www;39;NIE;34;0;1690
29383;pomorskie;GDW;1386;1 osoba;CEIDG;2009-02-24;2020-08-03;ma stronê www;52;NIE;34;0;1690
11905;zachodniopomorskie;KSW;1574;2-5 osób;CEIDG;1998-03-10;2020-08-18;ma stronê www;63;NIE;85;1;1690
12850;lubelskie;LBW;98;1 osoba;CEIDG;1993-12-01;2020-03-17;nie ma strony www;;NIE;;0;1690
60263;podlaskie;SUW;1574;;CEIDG;2017-03-07;2018-05-23;nie ma strony www;;NIE;;0;1690
70212;lubuskie;GWW;1433;;CEIDG;2018-05-02;2018-11-30;ma stronê www;66;NIE;85;1;1690
70342;zachodniopomorskie;KSW;1387;;CEIDG;2018-05-04;2018-09-13;ma stronê www;61;NIE;85;0;1690
55437;pomorskie;GDW;411;;CEIDG;2013-02-11;2018-12-12;ma stronê www;55;NIE;85;1;1690
41918;mazowieckie;WAW;1171;;CEIDG;2014-02-28;2018-08-28;ma stronê www;54;NIE;85;0;1690
58749;mazowieckie;PLW;411;;CEIDG;2016-12-10;2018-12-06;nie ma strony www;;NIE;;0;1690
42381;³ódzkie;LDW;755;;CEIDG;2015-04-17;2018-01-11;ma stronê www;37;NIE;85;0;1690
48607;wielkopolskie;POW;411;;CEIDG;2015-11-02;2020-03-11;ma stronê www;67;NIE;85;1;1690
62419;pomorskie;GDW;411;;CEIDG;2017-06-01;2018-03-22;ma stronê www;35;NIE;85;0;1690
66140;³ódzkie;LDW;848;;CEIDG;2017-12-04;2018-04-09;ma stronê www;60;NIE;85;0;1690
73537;dolnoœl¹skie;JGW;98;1 osoba;CEIDG;2018-11-21;2019-01-04;ma stronê www;58;NIE;34;0;1690
78474;ma³opolskie;KRW;10001;;CEIDG;2018-03-05;2018-08-16;ma stronê www;53;NIE;85;1;1690
75225;warmiñsko-mazurskie;OLW;968;;CEIDG;2018-07-09;2019-09-30;ma stronê www;52;NIE;85;0;1690
3237;zachodniopomorskie;KSW;10001;2-5 osób;CEIDG;1970-01-01;2019-06-18;ma stronê www;66;NIE;84;0;1680
20708;wielkopolskie;POW;755;2-5 osób;CEIDG;2008-01-24;2019-02-26;ma stronê www;38;NIE;84;0;1680
21270;œl¹skie;KTW;1171;2-5 osób;CEIDG;2007-01-24;2019-07-09;ma stronê www;58;NIE;84;1;1680
25896;kujawsko-pomorskie;TOW;652;6-10 osób;CEIDG;2008-06-16;2020-01-28;ma stronê www;42;NIE;84;0;1680
621;kujawsko-pomorskie;BDW;907;6-10 osób;CEIDG;1996-03-20;2019-07-09;ma stronê www;47;NIE;84;0;1680
26843;dolnoœl¹skie;WBW;968;6-10 osób;CEIDG;2009-06-12;2019-06-28;ma stronê www;69;NIE;84;0;1680
52569;mazowieckie;WAW;1171;1 osoba;CEIDG;1992-01-13;2019-05-14;ma stronê www;36;NIE;34;1;1680
58376;pomorskie;GDW;968;;CEIDG;2016-10-01;2020-04-30;ma stronê www;64;NIE;84;0;1680
58414;pomorskie;GDW;5;;CEIDG;2016-10-20;2020-09-18;ma stronê www;38;NIE;84;0;1680
58492;mazowieckie;OSW;1387;;CEIDG;2016-11-02;2018-10-24;ma stronê www;64;NIE;84;0;1680
64320;pomorskie;SLW;437;;CEIDG;2017-09-04;2020-08-04;ma stronê www;48;NIE;84;0;1680
64338;pomorskie;GDW;522;;CEIDG;2017-10-14;2018-09-20;nie ma strony www;;NIE;;1;1680
76998;pomorskie;ELW;652;;CEIDG;2019-02-01;2020-03-04;ma stronê www;61;NIE;84;0;1680
77011;³ódzkie;SKW;1387;;CEIDG;2019-02-01;2019-05-10;ma stronê www;52;NIE;84;1;1680
38270;dolnoœl¹skie;WBW;10001;2-5 osób;KRS;2012-09-12;2019-05-16;ma stronê www;39;NIE;84;0;1680
52103;pomorskie;GDW;1574;;CEIDG;2016-04-15;2020-06-02;nie ma strony www;;NIE;;0;1680
1883;wielkopolskie;KLW;755;1 osoba;CEIDG;1997-01-02;2020-09-18;nie ma strony www;;NIE;;1;1680
27076;warmiñsko-mazurskie;ELW;5;6-10 osób;CEIDG;2009-11-12;2019-06-18;ma stronê www;46;NIE;84;0;1680
71703;pomorskie;SLW;652;;CEIDG;2018-08-01;2020-04-08;ma stronê www;41;NIE;84;0;1680
77692;wielkopolskie;KLW;1402;;CEIDG;2017-09-01;2019-08-05;ma stronê www;47;NIE;84;1;1680
27901;pomorskie;GDW;755;6-10 osób;CEIDG;1997-04-17;2020-05-18;ma stronê www;50;NIE;84;0;1680
39642;œl¹skie;DGW;1574;;CEIDG;2011-06-20;2020-07-08;ma stronê www;53;NIE;84;1;1680
61128;œl¹skie;CZW;522;;CEIDG;2017-03-06;2020-05-12;ma stronê www;36;NIE;84;1;1680
83086;mazowieckie;SDW;98;;CEIDG;2016-01-08;2020-02-10;ma stronê www;43;NIE;84;0;1680
14418;pomorskie;GDW;755;2-5 osób;CEIDG;2001-06-27;2020-03-06;ma stronê www;65;NIE;84;0;1680
33748;pomorskie;GDW;755;;CEIDG;2010-11-30;2019-08-08;ma stronê www;42;NIE;84;0;1680
49654;ma³opolskie;NSW;98;;CEIDG;2011-08-01;2018-03-07;ma stronê www;51;NIE;84;0;1680
50927;pomorskie;ELW;1386;;CEIDG;2012-11-06;2020-09-11;ma stronê www;64;NIE;84;0;1680
63056;pomorskie;SLW;522;;CEIDG;2017-07-03;2020-02-05;ma stronê www;45;NIE;84;1;1680
63326;zachodniopomorskie;SZW;5;;CEIDG;2017-07-10;2019-08-14;ma stronê www;55;NIE;84;0;1680
41588;œl¹skie;KTW;1387;;CEIDG;2013-07-04;2019-11-29;ma stronê www;65;NIE;84;0;1680
54018;mazowieckie;GAW;526;;CEIDG;2015-07-25;2020-09-30;ma stronê www;48;NIE;84;0;1680
40728;mazowieckie;GRW;907;;CEIDG;2015-01-08;2019-01-07;ma stronê www;69;NIE;84;0;1680
46012;œl¹skie;RBW;1574;;CEIDG;2011-02-01;2020-07-07;ma stronê www;59;NIE;84;0;1680
46205;mazowieckie;LNW;652;;CEIDG;2014-11-13;2020-01-02;ma stronê www;37;NIE;84;1;1680
59323;pomorskie;GDW;1171;;CEIDG;2005-04-29;2018-09-20;ma stronê www;37;NIE;84;0;1680
49197;wielkopolskie;POW;1433;;CEIDG;2013-01-01;2018-09-04;ma stronê www;40;NIE;84;0;1680
68165;œl¹skie;GLW;848;;CEIDG;2015-11-02;2019-05-06;ma stronê www;63;NIE;84;0;1680
79475;œl¹skie;KTW;5;;CEIDG;2019-06-27;2020-08-27;ma stronê www;45;NIE;84;1;1680
66118;podkarpackie;PRW;1387;;CEIDG;2017-12-05;2019-02-15;ma stronê www;37;NIE;84;1;1680
66156;lubuskie;ZGW;411;;CEIDG;2013-01-30;2019-01-25;e-commerce;35;NIE;84;0;1680
73249;mazowieckie;WAW;1574;1 osoba;CEIDG;1998-07-17;2018-10-24;nie ma strony www;;NIE;;0;1680
78314;mazowieckie;PAW;1387;;CEIDG;2018-12-10;2019-04-11;ma stronê www;46;NIE;84;0;1680
78567;podkarpackie;KOW;526;1 osoba;CEIDG;2019-04-20;2019-04-25;nie ma strony www;;NIE;;0;1680
75241;³ódzkie;LDW;1574;1 osoba;CEIDG;2018-04-03;2018-10-18;nie ma strony www;;NIE;;0;1680
35600;wielkopolskie;POW;1171;;CEIDG;2012-04-06;2019-01-07;ma stronê www;47;NIE;84;0;1676
43977;œl¹skie;CZW;1387;;CEIDG;2015-07-27;2018-03-28;nie ma strony www;;NIE;;0;1675
34656;ma³opolskie;TRW;5;;CEIDG;2011-10-06;2020-10-08;ma stronê www;38;NIE;84;1;1672
21055;ma³opolskie;NSW;1171;6-10 osób;CEIDG;1993-04-15;2020-10-16;nie ma strony www;;NIE;;1;1671
9398;mazowieckie;WAW;848;6-10 osób;CEIDG;1975-12-01;2020-04-23;ma stronê www;66;NIE;84;1;1670
68398;œl¹skie;CZW;968;;CEIDG;2013-06-17;2020-03-10;ma stronê www;60;NIE;84;0;1670
68615;kujawsko-pomorskie;TOW;1433;;CEIDG;2009-11-16;2019-02-20;nie ma strony www;;NIE;;0;1670
38661;wielkopolskie;POW;522;1 osoba;CEIDG;2013-09-02;2018-09-17;nie ma strony www;;NIE;;1;1664
72290;lubelskie;LBW;5;;CEIDG;2018-09-05;2020-05-26;ma stronê www;42;NIE;83;0;1664
29300;zachodniopomorskie;KSW;98;2-5 osób;CEIDG;2009-07-16;2020-04-06;ma stronê www;50;NIE;83;0;1660
50880;mazowieckie;WAW;1386;;CEIDG;2015-01-24;2020-08-27;ma stronê www;46;NIE;83;0;1656
79826;wielkopolskie;POW;1171;1 osoba;CEIDG;1998-03-01;2020-04-17;ma stronê www;50;NIE;33;0;1652,4
33286;mazowieckie;WAW;652;1 osoba;CEIDG;1997-06-01;2020-10-21;ma stronê www;40;NIE;33;0;1651,2
327;œl¹skie;BBW;907;2-5 osób;CEIDG;1997-12-01;2020-06-17;e-commerce;39;NIE;83;1;1650
745;kujawsko-pomorskie;BDW;522;6-10 osób;CEIDG;1993-06-01;2020-06-24;ma stronê www;45;NIE;83;1;1650
15503;kujawsko-pomorskie;BDW;848;6-10 osób;CEIDG;1989-12-01;2020-08-03;ma stronê www;60;NIE;83;0;1650
15826;wielkopolskie;PIW;755;;CEIDG;1995-10-02;2020-09-09;ma stronê www;41;NIE;83;0;1650
20341;pomorskie;GDW;437;6-10 osób;CEIDG;1997-04-25;2020-10-26;e-commerce;45;NIE;83;0;1650
20650;ma³opolskie;NSW;522;2-5 osób;CEIDG;2013-06-06;2018-08-09;ma stronê www;44;NIE;83;0;1650
26264;œl¹skie;GLW;755;6-10 osób;CEIDG;1991-05-22;2018-02-13;ma stronê www;51;NIE;83;0;1650
57796;œl¹skie;KTW;1171;;CEIDG;2010-09-01;2019-11-20;ma stronê www;67;NIE;83;0;1650
63934;lubelskie;ZMW;1574;;CEIDG;2017-08-22;2019-09-28;ma stronê www;68;NIE;83;0;1650
64168;œl¹skie;DGW;1387;;CEIDG;2017-09-02;2018-04-25;e-commerce;55;NIE;83;0;1650
64200;lubelskie;LBW;1433;;CEIDG;2017-09-01;2020-10-22;ma stronê www;38;NIE;83;0;1650
69418;œwiêtokrzyskie;KIW;652;;CEIDG;2015-03-02;2020-03-02;ma stronê www;47;NIE;83;0;1650
76546;dolnoœl¹skie;JGW;652;1 osoba;CEIDG;2018-12-06;2019-01-18;nie ma strony www;;NIE;;1;1650
37958;³ódzkie;SKW;1171;;CEIDG;2013-08-06;2020-08-28;ma stronê www;56;NIE;83;1;1650
16936;pomorskie;SLW;907;;CEIDG;2006-08-28;2018-08-10;ma stronê www;43;NIE;83;1;1650
